provider_id,provider_claim_count,provider_avg_claim,provider_total_revenue,provider_rejection_rate,provider_unique_patients,specialty,specialty_avg_claim,provider_vs_specialty_ratio,freq_provider_claim_count,spec_mean_freq,claim_freq_z,spec_mean_claim,spec_std_claim,billing_z,dup_rate,provider_risk_score
2396,40,27356.65,1094266.0,0.15,40,Oncologist,25802.00088163184,1.0603,40,39.92599805258033,0.001853477709491712,25802.00088163184,16860.811939533574,0.09220487862289553,0.0,0.0691
2397,36,28715.874242744136,1033771.4727387889,0.3888888888888889,36,General Practitioner,25722.534270358356,1.1164,36,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.17640115140753704,0.0,0.161
2398,45,27178.733333333334,1223043.0,0.24444444444444444,45,General Practitioner,25722.534270358356,1.0566,45,39.62075654704171,0.13576831746187173,25722.534270358356,16968.936701951054,0.08581557516255849,0.0,0.1643
2399,33,19069.333333333332,629288.0,0.2727272727272727,33,Dermatologist,25674.761146186924,0.7427,33,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0818
2400,50,23973.76,1198688.0,0.2,49,Orthopedic,25764.38971239332,0.9305,50,40.343503937007874,0.23935690063187684,25764.38971239332,16909.670079845368,0.0,0.0,0.1825
2401,37,29242.837837837837,1081985.0,0.1891891891891892,37,Cardiologist,26009.805059492865,1.1243,37,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.18938727910486972,0.0,0.1043
2402,50,24536.8,1226840.0,0.22,50,General Practitioner,25722.534270358356,0.9539,50,39.62075654704171,0.2619647971798575,25722.534270358356,16968.936701951054,0.0,0.0,0.2
2403,36,24820.833333333332,893550.0,0.25,36,Cardiologist,26009.805059492865,0.9543,36,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.075
2404,34,24552.20588235294,834775.0,0.20588235294117646,34,Dermatologist,25674.761146186924,0.9563,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0618
2405,37,25009.49420413138,925351.285552861,0.1891891891891892,37,Cardiologist,26009.805059492865,0.9615,37,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0568
2406,29,23650.625263337046,685868.1326367743,0.10344827586206896,29,General Practitioner,25722.534270358356,0.9195,29,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.031
2407,29,29131.671069803953,844818.4610243146,0.3448275862068966,29,Orthopedic,25764.38971239332,1.1307,29,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.1991334746042204,0.0,0.1534
2408,43,28891.17035796299,1242320.3253924085,0.18604651162790697,43,Cardiologist,26009.805059492865,1.1108,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.1687870094109578,0.0,0.1338
2409,35,31446.329439982652,1100621.5303993928,0.17142857142857143,35,Oncologist,25802.00088163184,1.2188,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.33476018702969723,0.0,0.1355
2410,47,25781.957446808512,1211752.0,0.23404255319148937,47,Cardiologist,26009.805059492865,0.9912,47,40.200208550573514,0.16914816351940237,26009.805059492865,17071.01339448855,0.0,0.0,0.1568
2411,26,35669.443061100974,927405.5195886254,0.38461538461538464,26,Dermatologist,25674.761146186924,1.3893,26,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.595055684163922,0.0,0.2648
2412,36,23061.083333333332,830199.0,0.08333333333333333,36,Dermatologist,25674.761146186924,0.8982,36,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.025
2413,43,26906.3488372093,1156973.0,0.13953488372093023,43,General Practitioner,25722.534270358356,1.046,43,39.62075654704171,0.08528972557467744,25722.534270358356,16968.936701951054,0.06976362677543806,0.0,0.103
2414,42,28163.809523809523,1182880.0,0.21428571428571427,42,Orthopedic,25764.38971239332,1.0931,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.14189631140563,0.0,0.1209
2415,42,21545.880952380954,904927.0,0.16666666666666666,42,Cardiologist,26009.805059492865,0.8284,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.0,0.0,0.0729
2416,32,24245.53391716822,775857.0853493831,0.125,32,General Practitioner,25722.534270358356,0.9426,32,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0375
2417,38,27807.473684210527,1056684.0,0.13157894736842105,38,Orthopedic,25764.38971239332,1.0793,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.12082340827290047,0.0,0.0698
2418,37,28913.35135135135,1069794.0,0.08108108108108109,37,Dermatologist,25674.761146186924,1.1261,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.19281669258378462,0.0,0.0727
2419,49,25804.224489795917,1264407.0,0.20408163265306123,49,Cardiologist,26009.805059492865,0.9921,49,40.200208550573514,0.21889914920107906,26009.805059492865,17071.01339448855,0.0,0.0,0.1732
2420,40,26291.225,1051649.0,0.275,40,General Practitioner,25722.534270358356,1.0221,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.0335136337432537,0.0,0.0958
2421,43,28905.837209302324,1242951.0,0.2558139534883721,43,Cardiologist,26009.805059492865,1.1113,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.16964617640944835,0.0,0.155
2422,43,26406.53488372093,1135481.0,0.06976744186046512,43,Cardiologist,26009.805059492865,1.0153,43,40.200208550573514,0.06964619215604897,26009.805059492865,17071.01339448855,0.023239969125450552,0.0,0.0624
2423,30,32856.04041183171,985681.2123549513,0.36666666666666664,30,Oncologist,25802.00088163184,1.2734,30,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.41836891102855195,0.0,0.215
2424,32,28038.25,897224.0,0.28125,32,Dermatologist,25674.761146186924,1.0921,32,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.14071558143545365,0.0,0.1197
2425,43,24882.302325581397,1069939.0,0.13953488372093023,43,Orthopedic,25764.38971239332,0.9658,43,40.343503937007874,0.06584693454341409,25764.38971239332,16909.670079845368,0.0,0.0,0.0755
2426,41,23694.70731707317,971483.0,0.1951219512195122,40,Dermatologist,25674.761146186924,0.9229,41,39.923474663909,0.0269647205097653,25674.761146186924,16796.2128266315,0.0,0.0,0.0723
2427,47,26325.25358426024,1237286.9184602313,0.14893617021276595,47,General Practitioner,25722.534270358356,1.0234,47,39.62075654704171,0.18624690934906604,25722.534270358356,16968.936701951054,0.03551897944392627,0.0,0.1489
2428,54,23997.35346664215,1295857.087198676,0.2037037037037037,54,Dermatologist,25674.761146186924,0.9347,54,39.923474663909,0.35258768067139823,25674.761146186924,16796.2128266315,0.0,0.0,0.2415
2429,38,28496.85147326392,1082880.355984029,0.13157894736842105,38,General Practitioner,25722.534270358356,1.1079,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.16349387422646103,0.0,0.0805
2430,31,28869.9051427238,894967.0594244378,0.06451612903225806,31,Dermatologist,25674.761146186924,1.1244,31,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.19023002563237149,0.0,0.0671
2431,34,25636.352941176472,871636.0,0.23529411764705882,34,General Practitioner,25722.534270358356,0.9966,34,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0706
2432,40,26039.525,1041581.0,0.175,40,General Practitioner,25722.534270358356,1.0123,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.018680647774777716,0.0,0.0621
2433,25,28143.68,703592.0,0.2,25,Cardiologist,26009.805059492865,1.082,25,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.1249998984357933,0.0,0.0914
2434,34,23692.470588235294,805544.0,0.11764705882352941,34,Oncologist,25802.00088163184,0.9182,34,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0353
2435,33,30021.969696969696,990725.0,0.18181818181818182,33,Oncologist,25802.00088163184,1.1636,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.2502826572333262,0.0,0.1174
2436,42,26220.119047619046,1101245.0,0.2857142857142857,42,Cardiologist,26009.805059492865,1.0081,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.012319947461003232,0.0,0.1117
2437,47,29194.489361702126,1372141.0,0.14893617021276595,47,Oncologist,25802.00088163184,1.1315,47,39.92599805258033,0.17717783630865278,25802.00088163184,16860.811939533574,0.20120552273736667,0.0,0.1858
2438,46,23710.304347826088,1090674.0,0.13043478260869565,46,Orthopedic,25764.38971239332,0.9203,46,40.343503937007874,0.1402083485813267,25764.38971239332,16909.670079845368,0.0,0.0,0.1109
2439,52,25698.42643051884,1336318.1743869798,0.21153846153846154,52,Cardiologist,26009.805059492865,0.988,52,40.200208550573514,0.29352562772359414,26009.805059492865,17071.01339448855,0.0,0.0,0.2136
2440,35,25523.057142857142,893307.0,0.17142857142857143,35,Oncologist,25802.00088163184,0.9892,35,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0514
2441,44,23662.727272727272,1041160.0,0.18181818181818182,44,Cardiologist,26009.805059492865,0.9098,44,40.200208550573514,0.09452168499688733,26009.805059492865,17071.01339448855,0.0,0.0,0.1029
2442,47,25206.106382978724,1184687.0,0.19148936170212766,47,Cardiologist,26009.805059492865,0.9691,47,40.200208550573514,0.16914816351940237,26009.805059492865,17071.01339448855,0.0,0.0,0.144
2443,45,28266.518217651774,1271993.3197943298,0.13333333333333333,45,Cardiologist,26009.805059492865,1.0868,45,40.200208550573514,0.11939717783772567,26009.805059492865,17071.01339448855,0.13219561756582646,0.0,0.1343
2444,29,26462.138936002186,767402.0291440634,0.10344827586206896,29,Oncologist,25802.00088163184,1.0256,29,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.039152210269454375,0.0,0.0409
2445,37,23839.675675675677,882068.0,0.13513513513513514,37,Oncologist,25802.00088163184,0.9239,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0405
2446,48,26617.10722136022,1277621.1466252906,0.25,48,Orthopedic,25764.38971239332,1.0331,48,40.343503937007874,0.18978262460660178,25764.38971239332,16909.670079845368,0.05042780284538217,0.0,0.1848
2447,30,31026.89959158743,930806.9877476229,0.3333333333333333,30,Cardiologist,26009.805059492865,1.1929,30,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.2938955301689562,0.0,0.1738
2448,29,27131.75893912488,786821.0092346215,0.20689655172413793,29,Oncologist,25802.00088163184,1.0515,29,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.07886678662106146,0.0,0.0819
2449,44,23497.613636363636,1033895.0,0.06818181818181818,44,Orthopedic,25764.38971239332,0.912,44,40.343503937007874,0.09063407255605162,25764.38971239332,16909.670079845368,0.0,0.0,0.0668
2450,33,26189.430096544267,864251.1931859609,0.24242424242424243,33,Dermatologist,25674.761146186924,1.02,33,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.03064196409450718,0.0,0.0804
2451,47,23598.31914893617,1109121.0,0.1702127659574468,47,Orthopedic,25764.38971239332,0.9159,47,40.343503937007874,0.16499548659396424,25764.38971239332,16909.670079845368,0.0,0.0,0.1355
2452,42,29263.63304298768,1229072.5878054826,0.2857142857142857,42,Oncologist,25802.00088163184,1.1342,42,39.92599805258033,0.051946151594966294,25802.00088163184,16860.811939533574,0.20530637396170373,0.0,0.1638
2453,37,29230.092143312424,1081513.4093025597,0.24324324324324326,37,Dermatologist,25674.761146186924,1.1385,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.21167456222561606,0.0,0.1261
2454,32,22340.10852355463,714883.4727537482,0.25,32,General Practitioner,25722.534270358356,0.8685,32,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.075
2455,30,28310.03705801246,849301.1117403739,0.3,30,Oncologist,25802.00088163184,1.0972,30,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.14874943065464272,0.0,0.1273
2456,45,26042.222222222223,1171900.0,0.17777777777777778,45,Orthopedic,25764.38971239332,1.0108,45,40.343503937007874,0.11542121056868916,25764.38971239332,16909.670079845368,0.016430392108007532,0.0,0.1165
2457,40,23013.875,920555.0,0.325,40,Dermatologist,25674.761146186924,0.8964,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.0,0.0,0.0985
2458,31,17833.225806451614,552830.0,0.16129032258064516,31,Cardiologist,26009.805059492865,0.6856,31,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0484
2459,38,30580.604391306046,1162062.9668696297,0.07894736842105263,38,Orthopedic,25764.38971239332,1.1869,38,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.2848201446965645,0.0,0.0952
2460,38,27728.36842105263,1053678.0,0.21052631578947367,38,Oncologist,25802.00088163184,1.0747,38,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.11425117285746081,0.0,0.0918
2461,41,23878.145294506114,979003.9570747507,0.12195121951219512,41,Orthopedic,25764.38971239332,0.9268,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.0,0.0,0.0449
2462,46,25685.32608695652,1181525.0,0.1956521739130435,46,Cardiologist,26009.805059492865,0.9875,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.1325
2463,28,22485.60714285714,629597.0,0.17857142857142858,28,General Practitioner,25722.534270358356,0.8742,28,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0536
2464,49,25743.261279077844,1261419.8026748144,0.12244897959183673,49,Orthopedic,25764.38971239332,0.9992,49,40.343503937007874,0.2145697626192393,25764.38971239332,16909.670079845368,0.0,0.0,0.1465
2465,38,26594.10409574076,1010575.9556381489,0.2894736842105263,38,Oncologist,25802.00088163184,1.0307,38,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.046978948401154644,0.0,0.0986
2466,39,24367.898593437316,950348.0451440554,0.2564102564102564,39,Dermatologist,25674.761146186924,0.9491,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0769
2467,35,22995.786887048213,804852.5410466874,0.22857142857142856,35,General Practitioner,25722.534270358356,0.894,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0686
2468,46,24900.369565217392,1145417.0,0.15217391304347827,46,General Practitioner,25722.534270358356,0.968,46,39.62075654704171,0.1610076134054689,25722.534270358356,16968.936701951054,0.0,0.0,0.128
2469,39,25783.94645055621,1005573.9115716922,0.28205128205128205,39,Cardiologist,26009.805059492865,0.9913,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0846
2470,27,29001.5395802541,783041.5686668607,0.25925925925925924,27,General Practitioner,25722.534270358356,1.1275,27,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.19323575586905983,0.0,0.1263
2471,37,22517.756756756757,833157.0,0.16216216216216217,37,General Practitioner,25722.534270358356,0.8754,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0486
2472,37,30148.45012734396,1115492.6547117266,0.32432432432432434,37,General Practitioner,25722.534270358356,1.1721,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.260824584045783,0.0,0.1628
2473,37,25357.27027027027,938219.0,0.35135135135135137,37,Oncologist,25802.00088163184,0.9828,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.1054
2474,42,29797.02380952381,1251475.0,0.2619047619047619,42,General Practitioner,25722.534270358356,1.1584,42,39.62075654704171,0.060050429631080295,25722.534270358356,16968.936701951054,0.2401146053362894,0.0,0.1696
2475,34,28463.344195778176,967753.702656458,0.20588235294117646,34,Orthopedic,25764.38971239332,1.1048,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.15961012075579992,0.0,0.1018
2476,39,24819.301171200455,967952.7456768177,0.23076923076923078,39,General Practitioner,25722.534270358356,0.9649,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0692
2477,40,25338.025,1013521.0,0.275,40,Cardiologist,26009.805059492865,0.9742,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0825
2478,39,26785.153846153848,1044621.0,0.1794871794871795,39,General Practitioner,25722.534270358356,1.0413,39,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.06262145910847285,0.0,0.0696
2479,47,28094.17529217339,1320426.2387321494,0.1276595744680851,47,Orthopedic,25764.38971239332,1.0904,47,40.343503937007874,0.16499548659396424,25764.38971239332,16909.670079845368,0.137778298972074,0.0,0.1573
2480,46,27456.36607194837,1262992.839309625,0.30434782608695654,46,Cardiologist,26009.805059492865,1.0556,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.08473785234815259,0.0,0.1864
2481,45,26709.82222222222,1201942.0,0.2222222222222222,45,Oncologist,25802.00088163184,1.0352,45,39.92599805258033,0.1270851624231782,25802.00088163184,16860.811939533574,0.053842089209346466,0.0,0.1452
2482,34,23595.38136834437,802242.9665237085,0.29411764705882354,34,Cardiologist,26009.805059492865,0.9072,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0882
2483,41,29716.561843118285,1218379.0355678496,0.21951219512195122,41,Orthopedic,25764.38971239332,1.1534,41,40.343503937007874,0.016272658518139013,25764.38971239332,16909.670079845368,0.23372260440702256,0.0,0.1329
2484,54,25307.462962962964,1366603.0,0.24074074074074073,54,Cardiologist,26009.805059492865,0.973,54,40.200208550573514,0.3432766134052708,26009.805059492865,17071.01339448855,0.0,0.0,0.2478
2485,44,22467.636363636364,988576.0,0.3181818181818182,44,Dermatologist,25674.761146186924,0.8751,44,39.923474663909,0.1021084805470652,25674.761146186924,16796.2128266315,0.0,0.0,0.1477
2486,39,25327.74358974359,987782.0,0.23076923076923078,39,Orthopedic,25764.38971239332,0.9831,39,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0692
2487,40,25635.635754343173,1025425.4301737269,0.125,40,Cardiologist,26009.805059492865,0.9856,40,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0,0.0,0.0375
2488,29,22732.22233109465,659234.4476017449,0.20689655172413793,29,General Practitioner,25722.534270358356,0.8837,29,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0621
2489,48,24639.0625,1182675.0,0.125,48,Cardiologist,26009.805059492865,0.9473,48,40.200208550573514,0.19402365636024071,26009.805059492865,17071.01339448855,0.0,0.0,0.1368
2490,40,27733.7,1109348.0,0.225,40,General Practitioner,25722.534270358356,1.0782,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.11852043324614472,0.0,0.1022
2491,36,27084.055555555555,975026.0,0.2222222222222222,36,Dermatologist,25674.761146186924,1.0549,36,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0839054865471877,0.0,0.0877
2492,45,26847.933333333334,1208157.0,0.2222222222222222,45,Oncologist,25802.00088163184,1.0405,45,39.92599805258033,0.1270851624231782,25802.00088163184,16860.811939533574,0.06203333833817897,0.0,0.1473
2493,35,27490.22857142857,962158.0,0.22857142857142856,35,Orthopedic,25764.38971239332,1.067,35,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.10206224313579473,0.0,0.0942
2494,21,24931.428571428572,523560.0,0.23809523809523808,21,Oncologist,25802.00088163184,0.9663,21,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0714
2495,46,25538.95105923416,1174791.7487247714,0.21739130434782608,46,Cardiologist,26009.805059492865,0.9819,46,40.200208550573514,0.14427267067856403,26009.805059492865,17071.01339448855,0.0,0.0,0.139
2496,43,28081.279069767443,1207495.0,0.20930232558139536,43,Dermatologist,25674.761146186924,1.0937,43,39.923474663909,0.0770605605346319,25674.761146186924,16796.2128266315,0.14327741309426767,0.0,0.1382
2497,34,26774.29411764706,910326.0,0.20588235294117646,34,Cardiologist,26009.805059492865,1.0294,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.044782874952286875,0.0,0.073
2498,45,29527.44265651276,1328734.9195430742,0.08888888888888889,45,Dermatologist,25674.761146186924,1.1501,45,39.923474663909,0.1271564005594985,25674.761146186924,16796.2128266315,0.22937798836516035,0.0,0.1493
2499,47,21105.868635304803,991975.8258593258,0.2765957446808511,47,Oncologist,25802.00088163184,0.818,47,39.92599805258033,0.17717783630865278,25802.00088163184,16860.811939533574,0.0,0.0,0.1736
2500,40,28451.748565876507,1138069.9426350603,0.225,40,Dermatologist,25674.761146186924,1.1082,40,39.923474663909,0.0019168004973320013,25674.761146186924,16796.2128266315,0.16533414099674226,0.0,0.11
2501,41,22953.439024390245,941091.0,0.14634146341463414,41,Cardiologist,26009.805059492865,0.8825,41,40.200208550573514,0.019895206474372283,26009.805059492865,17071.01339448855,0.0,0.0,0.0541
2502,39,29149.49413986983,1136830.2714549233,0.15384615384615385,39,Dermatologist,25674.761146186924,1.1353,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.20687598029083595,0.0,0.0981
2503,38,27192.815789473683,1033327.0,0.10526315789473684,38,General Practitioner,25722.534270358356,1.0572,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.08664547136570305,0.0,0.0533
2504,40,23912.397669897608,956495.9067959043,0.125,40,General Practitioner,25722.534270358356,0.9296,40,39.62075654704171,0.009571837743885996,25722.534270358356,16968.936701951054,0.0,0.0,0.0424
2505,35,22685.14285714286,793980.0,0.2,35,Dermatologist,25674.761146186924,0.8836,35,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.06
2506,39,22525.05128205128,878477.0,0.15384615384615385,39,Dermatologist,25674.761146186924,0.8773,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0462
2507,34,24364.005164654554,828376.1755982549,0.14705882352941177,34,Dermatologist,25674.761146186924,0.9489,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.0441
2508,30,23562.466666666667,706874.0,0.16666666666666666,30,Dermatologist,25674.761146186924,0.9177,30,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0,0.0,0.05
2509,39,26633.25641025641,1038697.0,0.2564102564102564,39,Dermatologist,25674.761146186924,1.0373,39,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.0570661537790072,0.0,0.0912
2510,55,23675.109090909093,1302131.0,0.2545454545454545,55,General Practitioner,25722.534270358356,0.9204,55,39.62075654704171,0.38816127689784324,25722.534270358356,16968.936701951054,0.0,0.0,0.275
2511,45,25764.4,1159398.0,0.2222222222222222,45,Orthopedic,25764.38971239332,1.0,45,40.343503937007874,0.11542121056868916,25764.38971239332,16909.670079845368,6.083860082813328e-07,0.0,0.1257
2512,33,23346.515151515152,770435.0,0.2727272727272727,33,Oncologist,25802.00088163184,0.9048,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0818
2513,38,24172.766565874335,918565.1295032247,0.18421052631578946,38,General Practitioner,25722.534270358356,0.9398,38,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0553
2514,41,22305.414634146342,914522.0,0.17073170731707318,41,Dermatologist,25674.761146186924,0.8688,41,39.923474663909,0.0269647205097653,25674.761146186924,16796.2128266315,0.0,0.0,0.065
2515,47,24778.957446808512,1164611.0,0.2127659574468085,47,Orthopedic,25764.38971239332,0.9618,47,40.343503937007874,0.16499548659396424,25764.38971239332,16909.670079845368,0.0,0.0,0.1482
2516,34,22588.228960230765,767999.784647846,0.2647058823529412,34,Orthopedic,25764.38971239332,0.8767,34,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0794
2517,50,24566.42,1228321.0,0.16,50,Oncologist,25802.00088163184,0.9521,50,39.92599805258033,0.25231684713686464,25802.00088163184,16860.811939533574,0.0,0.0,0.1771
2518,50,28186.28,1409314.0,0.16,50,Cardiologist,26009.805059492865,1.0837,50,40.200208550573514,0.24377464204191743,26009.805059492865,17071.01339448855,0.12749535661484623,0.0,0.2047
2519,39,27595.74358974359,1076234.0,0.10256410256410256,39,Cardiologist,26009.805059492865,1.061,39,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.0929024243377814,0.0,0.0541
2520,32,26105.1875,835366.0,0.1875,32,Cardiologist,26009.805059492865,1.0037,32,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.005587391814590815,0.0,0.0577
2521,34,26374.147058823528,896721.0,0.08823529411764706,34,Cardiologist,26009.805059492865,1.014,34,40.200208550573514,0.0,26009.805059492865,17071.01339448855,0.02134272822070966,0.0,0.0318
2522,28,28866.785714285714,808270.0,0.14285714285714285,28,General Practitioner,25722.534270358356,1.1222,28,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.18529454727507108,0.0,0.0894
2523,29,23143.310344827587,671156.0,0.27586206896551724,29,General Practitioner,25722.534270358356,0.8997,29,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.0,0.0,0.0828
2524,42,26206.35714285714,1100667.0,0.23809523809523808,42,Dermatologist,25674.761146186924,1.0207,42,39.923474663909,0.0520126405221986,25674.761146186924,16796.2128266315,0.0316497535579769,0.0,0.106
2525,36,22483.75,809415.0,0.1388888888888889,36,Orthopedic,25764.38971239332,0.8727,36,40.343503937007874,0.0,25764.38971239332,16909.670079845368,0.0,0.0,0.0417
2526,48,28003.88953117988,1344186.6974966342,0.08333333333333333,48,General Practitioner,25722.534270358356,1.0887,48,39.62075654704171,0.21148620529266318,25722.534270358356,16968.936701951054,0.1344430296896104,0.0,0.167
2527,44,26322.25579709363,1158179.2550721196,0.18181818181818182,44,General Practitioner,25722.534270358356,1.0233,44,39.62075654704171,0.1105290215182746,25722.534270358356,16968.936701951054,0.03534231621397458,0.0,0.12
2528,37,23893.64864864865,884065.0,0.21621621621621623,37,Oncologist,25802.00088163184,0.926,37,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0649
2529,35,27339.628571428573,956887.0,0.2,35,General Practitioner,25722.534270358356,1.0629,35,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.09529732648977866,0.0,0.0839
2530,58,26793.01724137931,1553995.0,0.1724137931034483,58,Cardiologist,26009.805059492865,1.0301,58,40.200208550573514,0.4427785847686242,26009.805059492865,17071.01339448855,0.045879653643720444,0.0,0.2898
2531,37,27302.27027027027,1010184.0,0.13513513513513514,37,General Practitioner,25722.534270358356,1.0614,37,39.62075654704171,0.0,25722.534270358356,16968.936701951054,0.09309575653790256,0.0,0.0639
2532,42,24254.571428571428,1018692.0,0.2619047619047619,42,Cardiologist,26009.805059492865,0.9325,42,40.200208550573514,0.04477069931521063,26009.805059492865,17071.01339448855,0.0,0.0,0.1015
2533,44,26453.659090909092,1163961.0,0.11363636363636363,44,General Practitioner,25722.534270358356,1.0284,44,39.62075654704171,0.1105290215182746,25722.534270358356,16968.936701951054,0.043086071531321886,0.0,0.1015
2534,34,28499.62995653013,968987.4185220244,0.23529411764705882,34,Dermatologist,25674.761146186924,1.11,34,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.1681848664041808,0.0,0.1128
2535,37,25954.675675675677,960323.0,0.21621621621621623,37,Dermatologist,25674.761146186924,1.0109,37,39.923474663909,0.0,25674.761146186924,16796.2128266315,0.016665335952693462,0.0,0.069
2536,33,24072.454545454544,794391.0,0.18181818181818182,33,Oncologist,25802.00088163184,0.933,33,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.0,0.0,0.0545
2537,42,24376.380952380954,1023808.0,0.21428571428571427,42,Orthopedic,25764.38971239332,0.9461,42,40.343503937007874,0.04105979653077655,25764.38971239332,16909.670079845368,0.0,0.0,0.0853
2538,39,27775.666666666668,1083251.0,0.3076923076923077,39,Oncologist,25802.00088163184,1.0765,39,39.92599805258033,0.0,25802.00088163184,16860.811939533574,0.11705639041066403,0.0,0.1217
